"id","worker_id","username","room_id","latest_conversation_summary","create_date","local_time","condition","after_farewell_duration","after_farewell_n_msgs","chatbot_farewell_message","chat_duration","sent_farewell_message","actual_end_date","clicked_on_end_button_dates","user_sent_farewell_date","exceeded_time_limit","after_farewell_n_words"
823,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 05:54:58.132 +0300","","intervention",0,0,"fomo","long","false","","","","false",0
920,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 07:01:10.558 +0300","","control",0,0,"","long","false","","","","false",0
720,"Anonymized","Anonymized",659,"Anonymized","2025-06-03 05:16:15.020 +0300","America/Denver","control",0,0,"","long","false","","","","false",0
723,"Anonymized","Anonymized",663,"Anonymized","2025-06-03 05:17:49.305 +0300","America/New_York","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:24:13.151 +0300","[1748917449509]","2025-06-03 05:24:04.815 +0300","false",0
974,"Anonymized","Anonymized",896,"Anonymized","2025-06-03 10:39:10.630 +0300","America/Los_Angeles","intervention",33,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 10:46:11.458 +0300","[1748936769540]","2025-06-03 10:45:38.144 +0300","false",9
994,"Anonymized","Anonymized",915,"Anonymized","2025-06-03 12:56:42.581 +0300","America/New_York","control",21,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 13:04:33.796 +0300","[1748945069386]","2025-06-03 13:04:12.538 +0300","false",0
740,"Anonymized","Anonymized",680,"Anonymized","2025-06-03 05:28:17.290 +0300","America/New_York","intervention",400,16,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:40:58.042 +0300","[1748918456642]","2025-06-03 05:34:17.817 +0300","false",158
643,"Anonymized","Anonymized",581,"Anonymized","2025-06-03 04:56:09.846 +0300","America/Los_Angeles","intervention",23,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:02:46.554 +0300","[1748916164576]","2025-06-03 05:02:22.630 +0300","false",2
642,"Anonymized","Anonymized",582,"Anonymized","2025-06-03 04:56:05.435 +0300","America/Chicago","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:02:51.225 +0300","[1748916168831]","2025-06-03 05:02:43.032 +0300","false",0
698,"Anonymized","Anonymized",636,"Anonymized","2025-06-03 05:08:34.088 +0300","America/Los_Angeles","intervention",5,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:14:43.377 +0300","[1748916881405]","2025-06-03 05:14:37.790 +0300","false",0
649,"Anonymized","Anonymized",587,"Anonymized","2025-06-03 04:57:22.881 +0300","America/New_York","control",25,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:03:54.653 +0300","[1748916222837,1748916232977]","2025-06-03 05:03:29.355 +0300","false",0
654,"Anonymized","Anonymized",594,"Anonymized","2025-06-03 04:58:33.948 +0300","America/New_York","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:04:41.525 +0300","[1748916279713]","2025-06-03 05:04:36.712 +0300","false",0
576,"Anonymized","Anonymized",520,"Anonymized","2025-06-03 04:41:25.977 +0300","America/Chicago","intervention",110,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:09:00.409 +0300","[1748916536816]","2025-06-03 05:07:09.833 +0300","false",6
683,"Anonymized","Anonymized",624,"Anonymized","2025-06-03 05:05:05.606 +0300","America/Los_Angeles","intervention",80,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:16:19.184 +0300","[1748916977296]","2025-06-03 05:14:59.048 +0300","false",16
855,"Anonymized","Anonymized",785,"Anonymized","2025-06-03 06:07:39.789 +0300","America/Chicago","intervention",46,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 06:14:08.327 +0300","[1748920446802]","2025-06-03 06:13:22.269 +0300","false",3
606,"Anonymized","Anonymized",546,"Anonymized","2025-06-03 04:46:41.517 +0300","America/New_York","intervention",20,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:03:52.261 +0300","[1748916230325]","2025-06-03 05:03:31.501 +0300","false",1
601,"Anonymized","Anonymized",549,"Anonymized","2025-06-03 04:46:07.063 +0300","America/New_York","control",10,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:03:52.350 +0300","[1748916225393,1748916231451]","2025-06-03 05:03:42.178 +0300","false",0
610,"Anonymized","Anonymized",553,"Anonymized","2025-06-03 04:48:00.933 +0300","America/Chicago","control",3,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:04:09.379 +0300","[1748916247754]","2025-06-03 05:04:05.857 +0300","false",0
946,"Anonymized","Anonymized",868,"Anonymized","2025-06-03 08:18:05.907 +0300","America/New_York","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 08:25:29.241 +0300","[1748928325759]","2025-06-03 08:25:20.009 +0300","false",0
651,"Anonymized","Anonymized",597,"Anonymized","2025-06-03 04:58:05.346 +0300","America/Chicago","intervention",9,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:05:22.293 +0300","[1748916314000]","2025-06-03 05:05:12.313 +0300","false",0
619,"Anonymized","Anonymized",562,"Anonymized","2025-06-03 04:50:05.359 +0300","America/Los_Angeles","intervention",212,8,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:10:05.553 +0300","[1748916603342]","2025-06-03 05:06:33.446 +0300","false",43
692,"Anonymized","Anonymized",631,"Anonymized","2025-06-03 05:06:54.187 +0300","America/Chicago","intervention",111,5,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:15:02.546 +0300","[1748916900448]","2025-06-03 05:13:11.342 +0300","false",29
1301,"Anonymized","Anonymized",NA,"Anonymized","2025-06-04 14:34:35.593 +0300","","control",0,0,"","long","false","","","","false",0
825,"Anonymized","Anonymized",763,"Anonymized","2025-06-03 05:56:10.835 +0300","America/New_York","control",25,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 06:03:53.486 +0300","[1748919829088]","2025-06-03 06:03:27.673 +0300","false",4
758,"Anonymized","Anonymized",699,"Anonymized","2025-06-03 05:32:31.318 +0300","America/Anchorage","intervention",38,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:40:35.833 +0300","[1748918432737]","2025-06-03 05:39:57.393 +0300","false",1
612,"Anonymized","Anonymized",556,"Anonymized","2025-06-03 04:48:39.419 +0300","America/New_York","intervention",27,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:05:44.393 +0300","[1748916341639]","2025-06-03 05:05:17.026 +0300","false",4
661,"Anonymized","Anonymized",601,"Anonymized","2025-06-03 05:00:24.934 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:06:37.886 +0300","[1748916395909]","2025-06-03 05:06:31.909 +0300","false",0
764,"Anonymized","Anonymized",703,"Anonymized","2025-06-03 05:34:28.074 +0300","America/Chicago","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:41:09.956 +0300","[1748918467711]","2025-06-03 05:41:02.881 +0300","false",0
741,"Anonymized","Anonymized",681,"Anonymized","2025-06-03 05:28:33.400 +0300","America/Chicago","control",22,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:45:21.445 +0300","[1748918715229]","2025-06-03 05:44:59.268 +0300","false",0
636,"Anonymized","Anonymized",579,"Anonymized","2025-06-03 04:54:42.564 +0300","America/Chicago","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:11:48.951 +0300","[1748916704828]","2025-06-03 05:11:39.624 +0300","false",0
703,"Anonymized","Anonymized",651,"Anonymized","2025-06-03 05:09:36.263 +0300","America/New_York","intervention",156,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:31:33.732 +0300","[1748917891904]","2025-06-03 05:28:57.702 +0300","false",13
709,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 05:10:54.194 +0300","","intervention",0,0,"fomo","short","false","","","","false",0
658,"Anonymized","Anonymized",599,"Anonymized","2025-06-03 04:59:37.359 +0300","America/New_York","intervention",65,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:17:35.998 +0300","[1748917054208]","2025-06-03 05:16:30.416 +0300","false",7
704,"Anonymized","Anonymized",643,"Anonymized","2025-06-03 05:09:39.342 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:16:24.122 +0300","[1748916980120]","2025-06-03 05:16:17.347 +0300","false",0
716,"Anonymized","Anonymized",654,"Anonymized","2025-06-03 05:13:59.308 +0300","America/Denver","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:20:45.950 +0300","[1748917242997]","2025-06-03 05:20:40.083 +0300","false",0
663,"Anonymized","Anonymized",604,"Anonymized","2025-06-03 05:00:30.229 +0300","America/Indianapolis","intervention",6,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:07:59.636 +0300","[1748916477291]","2025-06-03 05:07:53.445 +0300","false",0
613,"Anonymized","Anonymized",559,"Anonymized","2025-06-03 04:48:42.169 +0300","America/New_York","intervention",144,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:08:02.648 +0300","[1748916480628]","2025-06-03 05:05:37.929 +0300","false",32
667,"Anonymized","Anonymized",606,"Anonymized","2025-06-03 05:02:00.948 +0300","America/Phoenix","control",23,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:08:47.875 +0300","[1748916523798]","2025-06-03 05:08:23.883 +0300","false",4
641,"Anonymized","Anonymized",584,"Anonymized","2025-06-03 04:55:59.444 +0300","America/New_York","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:12:56.986 +0300","[1748916773205]","2025-06-03 05:12:47.181 +0300","false",0
671,"Anonymized","Anonymized",611,"Anonymized","2025-06-03 05:03:01.350 +0300","America/Denver","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:09:34.750 +0300","[1748916571757]","2025-06-03 05:09:25.563 +0300","false",0
669,"Anonymized","Anonymized",608,"Anonymized","2025-06-03 05:02:19.804 +0300","America/Chicago","intervention",51,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:09:43.778 +0300","[1748916581963]","2025-06-03 05:08:52.598 +0300","false",18
700,"Anonymized","Anonymized",645,"Anonymized","2025-06-03 05:09:19.698 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:16:40.304 +0300","[1748916997336]","2025-06-03 05:16:33.381 +0300","false",0
983,"Anonymized","Anonymized",904,"Anonymized","2025-06-03 11:41:05.363 +0300","Africa/Lagos","intervention",46,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 12:03:01.147 +0300","[1748941376826]","2025-06-03 12:02:14.357 +0300","false",1
678,"Anonymized","Anonymized",616,"Anonymized","2025-06-03 05:03:50.686 +0300","America/New_York","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:19:54.994 +0300","[1748917193224]","2025-06-03 05:19:50.680 +0300","false",0
628,"Anonymized","Anonymized",573,"Anonymized","2025-06-03 04:52:16.741 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:09:20.316 +0300","[1748916558110]","2025-06-03 05:09:13.026 +0300","false",0
655,"Anonymized","Anonymized",612,"Anonymized","2025-06-03 04:58:34.129 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:09:27.969 +0300","[1748916566390]","2025-06-03 05:09:22.791 +0300","false",0
809,"Anonymized","Anonymized",748,"Anonymized","2025-06-03 05:50:33.236 +0300","America/Los_Angeles","control",15,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 06:08:05.055 +0300","[1748920073800,1748920083769]","2025-06-03 06:07:49.541 +0300","false",0
682,"Anonymized","Anonymized",621,"Anonymized","2025-06-03 05:04:39.131 +0300","America/Chicago","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:10:46.097 +0300","[1748916643196]","2025-06-03 05:10:40.304 +0300","false",0
675,"Anonymized","Anonymized",617,"Anonymized","2025-06-03 05:03:35.082 +0300","America/New_York","intervention",82,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:11:39.016 +0300","[1748916696237]","2025-06-03 05:10:16.569 +0300","false",11
680,"Anonymized","Anonymized",620,"Anonymized","2025-06-03 05:04:31.253 +0300","America/New_York","intervention",63,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:21:59.353 +0300","[1748917317259]","2025-06-03 05:20:56.132 +0300","false",9
729,"Anonymized","Anonymized",669,"Anonymized","2025-06-03 05:22:52.632 +0300","America/New_York","intervention",27,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:29:58.800 +0300","[1748917795948]","2025-06-03 05:29:31.338 +0300","false",1
917,"Anonymized","Anonymized",841,"Anonymized","2025-06-03 06:59:30.602 +0300","America/Chicago","intervention",223,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 07:21:25.823 +0300","[1748924426088,1748924483295]","2025-06-03 07:17:42.181 +0300","false",31
776,"Anonymized","Anonymized",717,"Anonymized","2025-06-03 05:37:22.909 +0300","America/New_York","intervention",19,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:44:43.347 +0300","[1748918681532]","2025-06-03 05:44:23.349 +0300","false",1
637,"Anonymized","Anonymized",622,"Anonymized","2025-06-03 04:54:49.212 +0300","America/Chicago","intervention",78,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 05:12:07.404 +0300","[1748916724979]","2025-06-03 05:10:48.524 +0300","false",9
640,"Anonymized","Anonymized",580,"Anonymized","2025-06-03 04:55:43.635 +0300","America/New_York","control",11,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:12:21.088 +0300","[1748916738442]","2025-06-03 05:12:09.401 +0300","false",0
635,"Anonymized","Anonymized",578,"Anonymized","2025-06-03 04:54:39.616 +0300","America/New_York","intervention",101,6,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:12:37.376 +0300","[1748916755797]","2025-06-03 05:10:56.208 +0300","false",19
755,"Anonymized","Anonymized",692,"Anonymized","2025-06-03 05:31:43.151 +0300","America/Los_Angeles","control",11,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 05:48:27.664 +0300","[1748918900990]","2025-06-03 05:48:16.483 +0300","false",0
666,"Anonymized","Anonymized",610,"Anonymized","2025-06-03 05:01:57.972 +0300","America/Chicago","intervention",11,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 05:19:24.095 +0300","[1748917162520]","2025-06-03 05:19:13.003 +0300","false",0
